Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,row_index,anomaly,score,Source Port_diff,Destination Port_diff,NAT Source Port_diff,NAT Destination Port_diff,Bytes_diff,Bytes Sent_diff,Bytes Received_diff,Packets_diff,Elapsed Time (sec)_diff,pkts_sent_diff,pkts_received_diff,anomaly_type,anomaly_label
52140,53155,46318,53155,70,70,0,1,5,1,0,9074,1,0.03309257836514118,2748.03065677837,42577.61418848806,27035.02723860099,50483.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
32908,443,31863,443,1780845,46018,1734827,1751,141,546,1205,9077,1,0.26455314372672706,16483.96934322163,10134.385811511933,12580.02723860099,2228.049929805286,1683721.0499145456,23632.20309161936,1660088.8468229263,1648.1339650857597,75.1664225111396,504.6004699993896,1143.53349508637,0,High Byte Transfer
55720,51610,62012,51610,70,70,0,2,8,2,0,9085,1,0.04908115116567574,6328.03065677837,41032.61418848806,42729.02723860099,48938.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
60066,80,60066,80,355862,9048,346814,358,163,116,242,9096,1,0.1848571850450234,10674.03065677837,10497.385811511933,40783.02723860099,2591.049929805286,258738.04991454555,13337.796908380638,272075.8468229262,255.13396508575963,97.1664225111396,74.60046999938962,180.53349508637,0,High Byte Transfer
48713,80,15220,80,3588672,75353,3513319,3500,154,1175,2325,9097,1,0.2942311096280165,678.96934322163,10497.385811511933,4062.972761399011,2591.049929805286,3491548.0499145454,52967.20309161936,3438580.8468229263,3397.1339650857594,88.1664225111396,1133.6004699993896,2263.53349508637,0,High Byte Transfer
56716,80,53461,80,3742344,115431,3626913,3995,79,1382,2613,9098,1,0.3070696780413266,7324.03065677837,10497.385811511933,34178.02723860099,2591.049929805286,3645220.0499145454,93045.20309161936,3552174.8468229263,3892.1339650857594,13.1664225111396,1340.6004699993896,2551.53349508637,0,High Byte Transfer
26900,27017,37818,27017,422,164,258,6,30,3,3,9111,1,0.020906113207912413,22491.96934322163,16439.614188488067,18535.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
49160,61365,56372,61365,502,150,352,3,1200,2,1,9113,1,0.16283299826754022,231.96934322162997,50787.61418848806,37089.02723860099,58693.95007019471,96621.95008545443,22235.79690838064,74386.1531770738,99.86603491424037,1134.1664225111397,39.39953000061039,60.46650491362998,2,Long Duration
55859,443,4096,443,399086,26649,372437,488,462,156,332,9114,1,0.21542035157447464,6467.03065677837,10134.385811511933,15186.97276139901,2228.049929805286,301962.04991454555,4263.203091619362,297698.8468229262,385.13396508575966,396.1664225111396,114.60046999938962,270.53349508637,0,High Byte Transfer
50265,27813,47510,27813,198,198,0,4,1200,4,0,9115,1,0.0656468808916652,873.03065677837,17235.614188488067,28227.02723860099,25141.950070194714,96925.95008545443,22187.79690838064,74738.1531770738,98.86603491424037,1134.1664225111397,37.39953000061039,61.46650491362998,0,High Byte Transfer
59788,443,27023,443,248845,14935,233910,308,49,148,160,9120,1,0.1533830586195722,10396.03065677837,10134.385811511933,7740.027238600989,2228.049929805286,151721.04991454555,7450.796908380638,159171.8468229262,205.13396508575963,16.8335774888604,106.60046999938962,98.53349508637001,0,High Byte Transfer
39915,443,23556,443,27886,17603,10283,138,462,76,62,9125,1,0.09227032276513086,9476.96934322163,10134.385811511933,4273.027238600989,2228.049929805286,69237.95008545443,4782.796908380638,64455.15317707379,35.13396508575963,396.1664225111396,34.60046999938961,0.5334950863700172,0,High Byte Transfer
26900,27017,15895,27017,254,82,172,4,30,2,2,9128,1,0.01254363028042299,22491.96934322163,16439.614188488067,3387.972761399011,24345.950070194714,96869.95008545443,22303.79690838064,74566.1531770738,98.86603491424037,35.8335774888604,39.39953000061039,59.46650491362998,0,High Byte Transfer
60802,40010,3447,40010,316,136,180,6,6,3,3,9132,1,0.030273246839063017,11410.03065677837,29432.614188488067,15835.97276139901,37338.95007019471,96807.95008545443,22249.79690838064,74558.1531770738,96.86603491424037,59.8335774888604,38.39953000061039,58.46650491362998,2,Long Duration
52167,61948,12539,61948,70,70,0,2,8,2,0,9133,1,0.09162885649416336,2775.03065677837,51370.61418848806,6743.972761399011,59276.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
52166,57975,14625,57975,70,70,0,2,8,2,0,9293,1,0.06658114881419402,2774.03065677837,47397.61418848806,4657.972761399011,55303.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
26900,27017,57110,27017,422,164,258,6,30,3,3,9305,1,0.038496624410486346,22491.96934322163,16439.614188488067,37827.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,64702,27017,422,164,258,6,30,3,3,9306,1,0.04840790323242544,22491.96934322163,16439.614188488067,45419.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
55034,443,64856,443,45487,4986,40501,74,47,36,38,9308,1,0.04634372435069595,5642.03065677837,10134.385811511933,45573.02723860099,2228.049929805286,51636.95008545443,17399.79690838064,34237.15317707379,28.866034914240373,18.8335774888604,5.39953000061039,23.466504913629983,0,High Byte Transfer
39715,443,41417,443,65276,4554,60722,82,217,34,48,9311,1,0.04356388093277003,9676.96934322163,10134.385811511933,22134.02723860099,2228.049929805286,31847.95008545443,17831.79690838064,14016.153177073793,20.866034914240373,151.16642251113961,7.39953000061039,13.466504913629983,0,High Byte Transfer
39714,443,60107,443,922046,41258,880788,1106,218,498,608,9312,1,0.2404501339542749,9677.96934322163,10134.385811511933,40824.02723860099,2228.049929805286,824922.0499145456,18872.20309161936,806049.8468229262,1003.1339650857597,152.16642251113961,456.6004699993896,546.5334950863701,0,High Byte Transfer
39719,443,7093,443,450036,17745,432291,541,217,241,300,9330,1,0.19844819117218854,9672.96934322163,10134.385811511933,12189.97276139901,2228.049929805286,352912.04991454555,4640.796908380638,357552.8468229262,438.13396508575966,151.16642251113961,199.60046999938962,238.53349508637,0,High Byte Transfer
47971,443,27561,443,11482,2506,8976,48,1329,24,24,9336,1,0.028017357290389178,1420.96934322163,10134.385811511933,8278.02723860099,2228.049929805286,85641.95008545443,19879.79690838064,65762.1531770738,54.86603491424037,1263.1664225111397,17.39953000061039,37.46650491362998,0,High Byte Transfer
26900,27017,50644,27017,422,164,258,6,30,3,3,9337,1,0.03106053351149657,22491.96934322163,16439.614188488067,31361.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,11369,27017,422,164,258,6,30,3,3,9342,1,0.02385841880640943,22491.96934322163,16439.614188488067,7913.972761399011,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
46563,443,26794,443,127147,41867,85280,198,240,91,107,9345,1,0.1268870704449681,2828.96934322163,10134.385811511933,7511.027238600989,2228.049929805286,30023.04991454557,19481.20309161936,10541.846822926207,95.13396508575963,174.16642251113961,49.60046999938961,45.53349508637002,0,High Byte Transfer
38135,443,62915,443,2568507,98538,2469969,2956,65,1228,1728,9416,1,0.29582455294842486,11256.96934322163,10134.385811511933,43632.02723860099,2228.049929805286,2471383.0499145454,76152.20309161936,2395230.8468229263,2853.1339650857594,0.8335774888603993,1186.6004699993896,1666.53349508637,0,High Byte Transfer
52007,80,41883,80,83736,4405,79331,114,19,48,66,9419,1,0.05987164204280321,2615.03065677837,10497.385811511933,22600.02723860099,2591.049929805286,13387.950085454431,17980.79690838064,4592.846822926207,11.133965085759627,46.8335774888604,6.60046999938961,4.533495086370017,0,High Byte Transfer
59789,443,29818,443,103556,8767,94789,144,48,75,69,9422,1,0.08095809894563638,10397.03065677837,10134.385811511933,10535.02723860099,2228.049929805286,6432.049914545569,13618.796908380638,20050.846822926207,41.13396508575963,17.8335774888604,33.60046999938961,7.533495086370017,0,High Byte Transfer
59790,443,41784,443,238429,14932,223497,314,48,159,155,9423,1,0.1576866108957254,10398.03065677837,10134.385811511933,22501.02723860099,2228.049929805286,141305.04991454555,7453.796908380638,148758.8468229262,211.13396508575963,17.8335774888604,117.60046999938962,93.53349508637001,0,High Byte Transfer
49670,443,17269,443,98424,28850,69574,508,2054,274,234,9435,1,0.21704966365315476,278.03065677837003,10134.385811511933,2013.9727613990108,2228.049929805286,1300.0499145455688,6464.203091619362,5164.153177073793,405.13396508575966,1988.1664225111397,232.60046999938962,172.53349508637,0,High Byte Transfer
50637,80,36749,80,175050,8089,166961,167,48,48,119,9436,1,0.10837308297544007,1245.03065677837,10497.385811511933,17466.02723860099,2591.049929805286,77926.04991454557,14296.796908380638,92222.8468229262,64.13396508575963,17.8335774888604,6.60046999938961,57.53349508637002,0,High Byte Transfer
59787,443,50421,443,173218,14836,158382,227,48,114,113,9439,1,0.1443076380299247,10395.03065677837,10134.385811511933,31138.02723860099,2228.049929805286,76094.04991454557,7549.796908380638,83643.8468229262,124.13396508575963,17.8335774888604,72.60046999938962,51.53349508637002,0,High Byte Transfer
59786,443,7763,443,170002,17069,152933,229,48,118,111,9440,1,0.14532948213566904,10394.03065677837,10134.385811511933,11519.97276139901,2228.049929805286,72878.04991454557,5316.796908380638,78194.8468229262,126.13396508575963,17.8335774888604,76.60046999938962,49.53349508637002,0,High Byte Transfer
64063,37832,48121,37832,66,66,0,2,7,2,0,9443,1,0.00020570308836570517,14671.03065677837,27254.614188488067,28838.02723860099,35160.95007019471,97057.95008545443,22319.79690838064,74738.1531770738,100.86603491424037,58.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
21447,53,55331,53,245648,213726,31922,2763,89,2579,184,9452,1,0.25747156292803003,27944.96934322163,10524.385811511933,36048.02723860099,2618.049929805286,148524.04991454555,191340.20309161936,42816.15317707379,2660.1339650857594,23.1664225111396,2537.6004699993896,122.53349508637001,0,High Byte Transfer
26900,27017,43770,27017,422,164,258,6,30,3,3,9453,1,0.02697691417606146,22491.96934322163,16439.614188488067,24487.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
5588,5588,0,0,3498,1872,1626,48,195,24,24,9466,1,0.026713057282573394,43803.96934322163,4989.385811511933,19282.97276139901,2671.049929805286,93625.95008545443,20513.79690838064,73112.1531770738,54.86603491424037,129.16642251113961,17.39953000061039,37.46650491362998,0,High Byte Transfer
26900,27017,31467,27017,422,164,258,6,30,3,3,9470,1,0.017326677221671638,22491.96934322163,16439.614188488067,12184.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,33518,27017,422,164,258,6,30,3,3,9471,1,0.02117736364296613,22491.96934322163,16439.614188488067,14235.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,60170,27017,422,164,258,6,30,3,3,9473,1,0.04085257280175386,22491.96934322163,16439.614188488067,40887.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,41644,27017,422,164,258,6,30,3,3,9474,1,0.02697691417606146,22491.96934322163,16439.614188488067,22361.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,15818,27017,422,164,258,6,30,3,3,9475,1,0.02484516488312466,22491.96934322163,16439.614188488067,3464.972761399011,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,41011,27017,422,164,258,6,30,3,3,9476,1,0.02697691417606146,22491.96934322163,16439.614188488067,21728.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,26279,27017,422,164,258,6,30,3,3,9477,1,0.016760411635574013,22491.96934322163,16439.614188488067,6996.027238600989,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,6136,27017,422,164,258,6,30,3,3,9490,1,0.025025829440500746,22491.96934322163,16439.614188488067,13146.97276139901,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
48817,6886,48817,6886,491,150,341,2,1200,1,1,9492,1,0.016024096404649135,574.96934322163,3691.385811511933,29534.02723860099,4214.9500701947145,96632.95008545443,22235.79690838064,74397.1531770738,100.86603491424037,1134.1664225111397,40.39953000061039,60.46650491362998,0,High Byte Transfer
6881,47488,39178,47488,150,150,0,2,1200,2,0,9493,1,0.13333736399375112,42510.96934322163,36910.61418848806,19895.02723860099,44816.95007019471,96973.95008545443,22235.79690838064,74738.1531770738,100.86603491424037,1134.1664225111397,39.39953000061039,61.46650491362998,2,Long Duration
51996,80,49659,80,6518746,206365,6312381,6886,22,2687,4199,9498,1,0.3168363447471259,2604.03065677837,10497.385811511933,30376.02723860099,2591.049929805286,6421622.049914545,183979.20309161936,6237642.846822926,6783.13396508576,43.8335774888604,2645.6004699993896,4137.53349508637,0,High Byte Transfer
52165,49740,56721,49740,70,70,0,2,8,2,0,9503,1,0.033880054478436394,2773.03065677837,39162.61418848806,37438.02723860099,47068.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
59785,443,14021,443,1077274,41232,1036042,1152,49,455,697,9507,1,0.23029953488266114,10393.03065677837,10134.385811511933,5261.972761399011,2228.049929805286,980150.0499145456,18846.20309161936,961303.8468229262,1049.1339650857597,16.8335774888604,413.6004699993896,635.5334950863701,0,High Byte Transfer
26900,27017,9336,27017,422,164,258,6,30,3,3,9515,1,0.02423713118432752,22491.96934322163,16439.614188488067,9946.97276139901,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
42813,443,40546,443,1241645,28525,1213120,1200,65,328,872,9516,1,0.2464049320450566,6578.96934322163,10134.385811511933,21263.02723860099,2228.049929805286,1144521.0499145456,6139.203091619362,1138381.8468229263,1097.1339650857597,0.8335774888603993,286.6004699993896,810.5334950863701,0,High Byte Transfer
41940,443,2811,443,26974,22004,4970,80,216,42,38,9518,1,0.07430534670031391,7451.96934322163,10134.385811511933,16471.97276139901,2228.049929805286,70149.95008545443,381.79690838063834,69768.1531770738,22.866034914240373,150.16642251113961,0.6004699993896097,23.466504913629983,0,High Byte Transfer
26900,27017,55012,27017,422,164,258,6,30,3,3,9522,1,0.03241363251171431,22491.96934322163,16439.614188488067,35729.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,46101,27017,422,164,258,6,30,3,3,9524,1,0.02575606906907041,22491.96934322163,16439.614188488067,26818.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
33671,443,8770,443,12536,1564,10972,30,809,13,17,9529,1,0.0027112270078009093,15720.96934322163,10134.385811511933,10512.97276139901,2228.049929805286,84587.95008545443,20821.79690838064,63766.15317707379,72.86603491424037,743.1664225111396,28.39953000061039,44.46650491362998,0,High Byte Transfer
26900,27017,12054,27017,422,164,258,6,30,3,3,9536,1,0.02385841880640943,22491.96934322163,16439.614188488067,7228.972761399011,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
60489,53151,64380,53151,70,70,0,2,8,2,0,9541,1,0.05676905979966346,11097.03065677837,42573.61418848806,45097.02723860099,50479.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
53925,61701,5754,61701,70,70,0,2,8,2,0,9542,1,0.08848788481147013,4533.03065677837,51123.61418848806,13528.97276139901,59029.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
50684,80,37949,80,66772,4924,61848,110,19,60,50,9544,1,0.0515317949208251,1292.03065677837,10497.385811511933,18666.02723860099,2591.049929805286,30351.95008545443,17461.79690838064,12890.153177073793,7.133965085759627,46.8335774888604,18.60046999938961,11.466504913629983,0,High Byte Transfer
26900,27017,32007,27017,422,164,258,6,30,3,3,9545,1,0.017326677221671638,22491.96934322163,16439.614188488067,12724.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
26900,27017,38519,27017,422,164,258,6,30,3,3,9546,1,0.020906113207912413,22491.96934322163,16439.614188488067,19236.02723860099,24345.950070194714,96701.95008545443,22221.79690838064,74480.1531770738,96.86603491424037,35.8335774888604,38.39953000061039,58.46650491362998,0,High Byte Transfer
50356,443,55689,443,505625,19174,486451,584,143,204,380,9551,1,0.20397639430997633,964.03065677837,10134.385811511933,36406.02723860099,2228.049929805286,408501.04991454555,3211.7969083806383,411712.8468229262,481.13396508575966,77.1664225111396,162.60046999938962,318.53349508637,0,High Byte Transfer
57021,443,20461,443,227559,47160,180399,379,143,187,192,9554,1,0.16839403662505908,7629.03065677837,10134.385811511933,1178.0272386009892,2228.049929805286,130435.04991454557,24774.20309161936,105660.8468229262,276.13396508575966,77.1664225111396,145.60046999938962,130.53349508637,0,High Byte Transfer
53924,45212,48371,45212,70,70,0,2,8,2,0,9558,1,0.030959668281531794,4532.03065677837,34634.61418848806,29088.02723860099,42540.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
65515,443,2957,443,419763,12080,407683,429,16,147,282,9562,1,0.18843555445876142,16123.03065677837,10134.385811511933,16325.97276139901,2228.049929805286,322639.04991454555,10305.796908380638,332944.8468229262,326.13396508575966,49.8335774888604,105.60046999938962,220.53349508637,0,High Byte Transfer
6881,48947,47849,48947,228,118,110,2,1199,1,1,9569,1,0.13122199144991825,42510.96934322163,38369.61418848806,28566.02723860099,46275.95007019471,96895.95008545443,22267.79690838064,74628.1531770738,100.86603491424037,1133.1664225111397,40.39953000061039,60.46650491362998,2,Long Duration
4544,41599,1547,41599,710,710,0,6,302,6,0,9570,1,0.11211247701720845,44847.96934322163,31021.614188488067,17735.97276139901,38927.95007019471,96413.95008545443,21675.79690838064,74738.1531770738,96.86603491424037,236.16642251113961,35.39953000061039,61.46650491362998,2,Long Duration
6881,6881,10552,6881,238,118,120,2,1200,1,1,9574,1,0.03948213723262556,42510.96934322163,3696.385811511933,8730.97276139901,4209.9500701947145,96885.95008545443,22267.79690838064,74618.1531770738,100.86603491424037,1134.1664225111397,40.39953000061039,60.46650491362998,0,High Byte Transfer
52135,46475,11599,46475,70,70,0,1,5,1,0,9576,1,0.008311119641358944,2743.03065677837,35897.61418848806,7683.972761399011,43803.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
52004,80,9207,80,84657,4275,80382,105,19,45,60,9579,1,0.06617178942395946,2612.03065677837,10497.385811511933,10075.97276139901,2591.049929805286,12466.950085454431,18110.79690838064,5643.846822926207,2.133965085759627,46.8335774888604,3.6004699993896097,1.4665049136299828,0,High Byte Transfer
46212,443,38830,443,67265,57889,9376,174,102,98,76,9580,1,0.0992756036279075,3179.96934322163,10134.385811511933,19547.02723860099,2228.049929805286,29858.95008545443,35503.20309161936,65362.15317707379,71.13396508575963,36.1664225111396,56.60046999938961,14.533495086370017,0,High Byte Transfer
51137,443,57006,443,9269,5449,3820,70,460,33,37,9581,1,0.022400876856241092,1745.03065677837,10134.385811511933,37723.02723860099,2228.049929805286,87854.95008545443,16936.79690838064,70918.1531770738,32.86603491424037,394.1664225111396,8.39953000061039,24.466504913629983,0,High Byte Transfer
26900,27017,55723,27017,20322,11404,8918,118,133,67,51,9585,1,0.1467687579837353,22491.96934322163,16439.614188488067,36440.02723860099,24345.950070194714,76801.95008545443,10981.796908380638,65820.1531770738,15.133965085759627,67.1664225111396,25.60046999938961,10.466504913629983,0,High Byte Transfer
56263,443,47325,443,101747,13436,88311,135,319,53,82,9734,1,0.08992960902521402,6871.03065677837,10134.385811511933,28042.02723860099,2228.049929805286,4623.049914545569,8949.796908380638,13572.846822926207,32.13396508575963,253.16642251113961,11.60046999938961,20.533495086370017,0,High Byte Transfer
60491,38789,32066,38789,320,140,180,6,7,3,3,9736,1,0.012063343671295745,11099.03065677837,28211.614188488067,12783.02723860099,36117.95007019471,96803.95008545443,22245.79690838064,74558.1531770738,96.86603491424037,58.8335774888604,38.39953000061039,58.46650491362998,2,Long Duration
59810,443,33915,443,630054,19786,610268,711,381,261,450,9742,1,0.21427255978829624,10418.03065677837,10134.385811511933,14632.02723860099,2228.049929805286,532930.0499145456,2599.7969083806383,535529.8468229262,608.1339650857597,315.1664225111396,219.60046999938962,388.53349508637,0,High Byte Transfer
55568,443,60113,443,8979,5057,3922,89,110,51,38,9763,1,0.007535572936031909,6176.03065677837,10134.385811511933,40830.02723860099,2228.049929805286,88144.95008545443,17328.79690838064,70816.1531770738,13.866034914240373,44.1664225111396,9.60046999938961,23.466504913629983,0,High Byte Transfer
37682,5228,19029,5228,5554,755,4799,14,3600,8,6,9768,1,0.07795045343138857,11709.96934322163,5349.385811511933,253.97276139901078,2556.950070194714,91569.95008545443,21630.79690838064,69939.1531770738,88.86603491424037,3534.1664225111394,33.39953000061039,55.46650491362998,0,High Byte Transfer
15503,61471,17657,61471,490,149,341,2,1200,1,1,9771,1,0.17572000483493982,33888.96934322163,50893.61418848806,1625.9727613990108,58799.95007019471,96633.95008545443,22236.79690838064,74397.1531770738,100.86603491424037,1134.1664225111397,40.39953000061039,60.46650491362998,2,Long Duration
55716,36989,39721,36989,320,140,180,6,6,3,3,9847,1,0.01957755263794453,6324.03065677837,26411.614188488067,20438.02723860099,34317.95007019471,96803.95008545443,22245.79690838064,74558.1531770738,96.86603491424037,59.8335774888604,38.39953000061039,58.46650491362998,2,Long Duration
52132,55014,27986,55014,70,70,0,1,4,1,0,9848,1,0.042586723609950694,2740.03065677837,44436.61418848806,8703.02723860099,52342.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,61.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
37965,18122,9264,18122,3957,2324,1633,51,1794,29,22,9855,1,0.12190386322540009,11426.96934322163,7544.614188488067,10018.97276139901,15450.950070194714,93166.95008545443,20061.79690838064,73105.1531770738,51.86603491424037,1728.1664225111397,12.39953000061039,39.46650491362998,0,High Byte Transfer
59377,443,61380,443,43483,26315,17168,86,62,54,32,9856,1,0.08276770072035095,9985.03065677837,10134.385811511933,42097.02723860099,2228.049929805286,53640.95008545443,3929.2030916193617,57570.15317707379,16.866034914240373,3.8335774888603993,12.60046999938961,29.466504913629983,0,High Byte Transfer
60136,443,31780,443,21278,12533,8745,57,183,36,21,9857,1,0.004184560978294338,10744.03065677837,10134.385811511933,12497.02723860099,2228.049929805286,75845.95008545443,9852.796908380638,65993.1531770738,45.86603491424037,117.1664225111396,5.39953000061039,40.46650491362998,0,High Byte Transfer
60703,443,30992,443,66716,4091,62625,98,278,43,55,9860,1,0.05331138673425412,11311.03065677837,10134.385811511933,11709.02723860099,2228.049929805286,30407.95008545443,18294.79690838064,12113.153177073793,4.866034914240373,212.16642251113961,1.6004699993896097,6.466504913629983,0,High Byte Transfer
38709,443,40146,443,398925,9369,389556,391,16,123,268,9866,1,0.16763582778949265,10682.96934322163,10134.385811511933,20863.02723860099,2228.049929805286,301801.04991454555,13016.796908380638,314817.8468229262,288.13396508575966,49.8335774888604,81.60046999938962,206.53349508637,0,High Byte Transfer
55705,54638,46726,54638,504,318,186,8,15,5,3,9867,1,0.09926266059975292,6313.03065677837,44060.61418848806,27443.02723860099,51966.95007019471,96619.95008545443,22067.79690838064,74552.1531770738,94.86603491424037,50.8335774888604,36.39953000061039,58.46650491362998,2,Long Duration
63873,61002,7411,61002,5431,3164,2267,32,76,18,14,9869,1,0.1743439102304702,14481.03065677837,50424.61418848806,11871.97276139901,58330.95007019471,91692.95008545443,19221.79690838064,72471.1531770738,70.86603491424037,10.1664225111396,23.39953000061039,47.46650491362998,2,Long Duration
63141,55860,18547,55860,316,190,126,5,15,3,2,9877,1,0.09396902910255972,13749.03065677837,45282.61418848806,735.9727613990108,53188.95007019471,96807.95008545443,22195.79690838064,74612.1531770738,97.86603491424037,50.8335774888604,38.39953000061039,59.46650491362998,2,Long Duration
53166,39564,63800,39564,70,70,0,1,5,1,0,9879,1,0.012574431327069868,3774.03065677837,28986.614188488067,44517.02723860099,36892.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,60.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
42578,443,22827,443,68806,2442,66364,71,215,19,52,9898,1,0.023865620713469482,6813.96934322163,10134.385811511933,3544.027238600989,2228.049929805286,28317.95008545443,19943.79690838064,8374.153177073793,31.866034914240373,149.16642251113961,22.39953000061039,9.466504913629983,0,High Byte Transfer
55713,47783,7321,47783,70,70,0,2,8,2,0,9901,1,0.02308476319560354,6321.03065677837,37205.61418848806,11961.97276139901,45111.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,100.86603491424037,57.8335774888604,39.39953000061039,61.46650491362998,2,Long Duration
65514,443,30386,443,92638,4519,88119,105,15,39,66,9903,1,0.06819793704000804,16122.03065677837,10134.385811511933,11103.02723860099,2228.049929805286,4485.950085454431,17866.79690838064,13380.846822926207,2.133965085759627,50.8335774888604,2.3995300006103903,4.533495086370017,0,High Byte Transfer
64048,44918,54494,44918,70,70,0,1,4,1,0,9904,1,0.02861416530190547,14656.03065677837,34340.61418848806,35211.02723860099,42246.95007019471,97053.95008545443,22315.79690838064,74738.1531770738,101.86603491424037,61.8335774888604,40.39953000061039,61.46650491362998,2,Long Duration
32971,443,64078,443,12597,6029,6568,36,267,15,21,9929,1,0.004007331019248994,16420.96934322163,10134.385811511933,44795.02723860099,2228.049929805286,84526.95008545443,16356.796908380638,68170.1531770738,66.86603491424037,201.16642251113961,26.39953000061039,40.46650491362998,0,High Byte Transfer
53929,60741,10876,60741,320,140,180,6,6,3,3,9931,1,0.12246063919188882,4537.03065677837,50163.61418848806,8406.97276139901,58069.95007019471,96803.95008545443,22245.79690838064,74558.1531770738,96.86603491424037,59.8335774888604,38.39953000061039,58.46650491362998,2,Long Duration
